address,categories/0,city,countryCode,isAdvertisement,isLocalGuide,name,publishAt,publishedAtDate,stars,text,totalScore,language,sentiment
"3718, 8793 - King Khalid International Airport - Unit No.1 Riyadh 13413 3718, Saudi Arabia",Shopping mall,Riyadh,SA,False,True,M R,10 months ago,2023-11-21T10:03:29.524Z,4.0,"Roshn Front (Previously known as Riyadh Front.
Walk - talk - Shop - Eat.
Atmosphere: very good.
Shops : Various brands available.
A movie Cinema , food area , small rides for kids.
Alot of Cafes and restruants available but very pricey.
A good place to visit with family or friends.",4.5,en,4 stars
"3718, 8793 - King Khalid International Airport - Unit No.1 Riyadh 13413 3718, Saudi Arabia",Shopping mall,Riyadh,SA,False,True,Daniel L,a month ago,2024-08-29T19:56:56.360Z,1.0,"Great place to visit; HOWEVER, they have very vague signage on the car park. Yes there are signs, but they do not state exactly which areas are not allocated for parking. They put a clamp on my car and made me pay 115SAR to release it. Along with around 50 other cars too, so it’s pretty clear that the signage is unclear. If it’s an issue please use clear signage and close the restricted areas. You have hundreds of car clamps ready to get unaware shoppers. Seems somewhat unfair. Unfortunately this ruined the whole experience and I will not be returning.",4.5,en,3 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Rawaa Mohammed,2 months ago,2024-07-06T14:16:11.396Z,5.0,"I have visited Albujairi more than 3 times, i shared photos in different times. The view here is breathtaking i never get bored of it",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Zach,9 months ago,2023-12-05T14:00:29.273Z,5.0,"I loved this place - on one side its all modern restaurants, to go walk around, and plenty of viewing points to walk up to and get great views from. The other side is a historical place, rebuilt, to walk through a replica of the ancient town. Really nice area and cool to see it was packed full both days we were there. We didnt buy tickets in advance but I recommend that because you can just show the tickets and walk in - plus when we went if you bought a ticket it was used to help pay for the restaurant. So for example if you paid 30 riyals then it took 30 riyals off your bill. Not sure they are doing that still but was cool",4.6,en,4 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,La Na,10 months ago,2023-11-21T19:26:27.976Z,5.0,"I really liked this atmospheric place, great for walking, lots of good restaurants and cafes. At first we got lost and couldn’t find parking for a long time. But then we found that the parking located about 7 minutes from the cultural center. To enter the complex, you need to buy tickets. But everything is processed very quickly through the application.",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Arbustum Works,5 months ago,2024-04-10T11:40:42.009Z,5.0,"This place overlooks the historical Dirieayah, old ruins of the city that once was the capital , its renovated on same style.

I’d confidently say its the most attractive place in Riyadh

Booking ahead is compulsory, 50 SAR entry after 17:00 everyday and it deducts from whatever restaurant you choose to order from total of your receipt

Recommended to visit Shi Lounge on the roof top it has Shisha and breathtaking view",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Mansour Alenazi,10 months ago,2023-12-03T06:02:01.038Z,5.0,"The Al-Bujairi district in Riyadh, Saudi Arabia, embodies a captivating blend of culture and history. Its traditional mud-brick buildings, restored into charming cafes and cultural spots, offer a nostalgic glimpse into Saudi Arabia's past. Walking through its narrow alleyways, visitors absorb the essence of heritage, art, and local crafts. The serene atmosphere, enriched by cultural performances and events, makes Al-Bujairi a must-visit, preserving the essence of Saudi Arabia's rich history amid the modern cityscape.",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,False,mildred ferrer,3 months ago,2024-06-25T10:13:40.634Z,5.0,"It was an amazing place to visit,staff  are so accommodating and helpful..me and my friends had enjoy this place, we will definitely recommend to our friends",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Viktoria Bullegato,a year ago,2023-09-10T07:53:23.626Z,5.0,"Absolutely beautiful 
We came just before sunset and the lighting was perfect. Also after dark, how the entire place is carefully illuminated with warm light makes it look like a dream. Definitely visit if you have the time!",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,False,Nirosha Hassan,4 months ago,2024-05-14T11:20:53.465Z,5.0,"Amazing tourist attraction  lovey food options, great food. Gets busy from 4pm.",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Maryam Zainulabdeen,10 months ago,2023-11-06T14:39:09.981Z,5.0,"It's a must visit historic tourist destination in Riyadh. Well maintained,clean, and luxurious.
A good number of fine dining restaurants are available. Preferably visit before sunset so as to enjoy both day and night view of the place.",4.6,en,4 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Charlotte Chedeville,7 months ago,2024-02-18T09:33:16.545Z,5.0,"A must while you are in Riyadh! The place effortlessly blends tradition & modernity and truly immerses you into Saudi culture. Such a vast array of F&B choices, cafes, a beautiful little walk and of course the wonderful At Turaif.
⏰ Allow 2-3 hours to take in the atmosphere and visit the whole area.
 I loved Somewhere for lunch and Bateel on the side of At Turaif to take in the views whilst enjoying Saudi coffee & treats.
 Useful info as I found the website info super confusing: go to their website to book entrance tickets (free before 4PM); SAR 50 after 4PM (redeemable if you dine at Bujairi.) If you don’t have a ticket, don’t worry: you can still get one at the entrance! Highly recommend reserving for lunch / dinner as it gets packed up, especially on weekends!
 They have a (free) light show explaining the history of the area in the evenings on the fort as you walk towards At-Turaif.",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Farhan Aftab,a month ago,2024-08-16T20:15:19.010Z,5.0,State of the art construction. Historical sites. Best to go in cooler weather.,4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Robert M,7 months ago,2024-02-19T11:08:44.796Z,4.0,Good food. This place is designed to order from various regions of Saudi. So foods are based from the various locations in the country. The legend is at the bottom of the menu. No hard menus all QR codes. I was shocked to not see lemon mint as a drink. Food sizes are good and the food is flavorful and just the right size.,4.6,en,4 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Mohamad,5 months ago,2024-04-19T21:43:29.246Z,5.0,"Really beautiful place and chilling atmosphere. Suitable for families and couples. A variety of restaurants and cafes to choose from (some requires advance booking). Entrance is 50 SAR, and underground parking is available at 30 SAR for 3 hours.",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Swathi Gudivada,3 weeks ago,2024-09-09T20:38:47.882Z,5.0,"Good place to visit  at night. Restaurants are available all over to have food with good ambiance. A quiet place, calm atmosphere,  good food is all about the place.

Only thing we faced issue was in parking.There is parking area,  but  there is no proper guidance to the way to that parking area so we roamed around the  place for quiet sometime and then we found out ourselves.",4.6,en,4 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Pradeep Vamsi,7 months ago,2024-02-07T10:16:24.099Z,4.0,"It has great history in Saudi, one of the best site seeing in Diriyah, please try to book tickets online. To experience the lightings and laser show book evening slot. The slot will will be at 5 pm, but try to come at 4 pm itself. So that you can cover both Daylight and night view of the Bujairi Terrace. There are lot of cafes and restaurants to have dinner there itself. The formula E also will be conducted in Jan month. Never miss Diriyah, it won't disappoint you. The ticket will be around 50 Sar.",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Małgorzata Kopyra,a year ago,2023-04-30T20:58:14.773Z,5.0,"Fantastic place of old mud city with many informative exhibitions. Better to visit in the evening to see all wonderful illuminations. Very posh place, with expensive restaurants. You should get your entrance tickets online. Can also be bought online at the entry if you have the Internet connection.",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,The M,a month ago,2024-08-30T09:14:59.538Z,4.0,"Update:
Not my first visit and of course not my last one, this historical place is great specially in winter since its outdoor area.
Water spray isn’t enough inside, feedback girls are amazing working on this summer and they’re still smiling, restaurants can be even better, so sad that Hakkasan was closed but it wasn’t the correct location for it,
Maybe adding some perfume or special smell to the place and make it more cozy and romantic would attract even more visitors.
Would recommend adding parking validation for restaurants their as well. Floor around the place isn’t easy for elderly or wheelchair as well. Interested in coming back on winter to see the new stuff",4.6,en,3 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Mohammed Shahid,a year ago,2023-06-02T19:07:22.964Z,5.0,"The Vibes here are completely beautiful and the beauty of the place is on the next level.
The Parking here costs about  30R /hr and the place has a beautiful entrance and the lightings here are sights to see also to mention the restaurants and the staff has different levels of elegance, the aesthetics here are the most awesome.
 Worth visiting the place if you're in Riyadh.",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Manoj Kesvan Unni,3 months ago,2024-06-20T09:50:24.530Z,5.0,"Great ambiance, helpfull staff. Easy to find parking",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,False,Altmsh Azmi,a year ago,2023-07-26T09:27:11.147Z,4.0,"Just visited the enchanting Bujairi terrace in the magnificent TuraifDistrict! The seamless blend of  architecture and traditional design is truly mesmerizing. The vibrant colors, intricate patterns, and serene atmosphere make it a must-visit destination. Can't wait to go back again!",4.6,en,5 stars
"7295 King Faisal Rd، 3205, Riyadh 13711, Saudi Arabia",Tourist attraction,Riyadh,SA,False,False,Yaser Hameed,10 months ago,2023-12-02T07:29:59.381Z,5.0,I will definitely recommend going to Diriyah and seeing the beautiful place. Cultural and historical buildings that are being maintained by UNESCO and the Saudi government. You’ll find a museum there too with Al Sauds family tree.,4.6,en,5 stars
