islocalguide,name,stars,text,totalscore,year,month,day,stars_normalized,totalscore_normalized,categories_Animal park,categories_Aquarium,categories_Beach,categories_Cultural center,categories_Event venue,categories_Heritage preservation,categories_Historical landmark,categories_Mosque,categories_Mountain peak,categories_NaN,categories_Park,categories_Resort hotel,categories_Restaurant,categories_Seasonal goods store,categories_Shopping mall,categories_Theme park,categories_Tourist attraction,city_Dhahran,city_Jeddah,city_NaN,city_Neom,city_Riyadh
1,Wael Hilal,3.0,"It is a beautiful place, we came here to eat and after we walk, but when we walked around to the one thing i didn’t like when walking to see the heritage the weather was too hot, even that we went there at 9pm, water was limited, it was not available when we went to the museum the water was finish and the only way to get water is to walk 20 min back to get a bottle or walk until the top to buy water 25 sr the bottle, so i recommend who ever is going there, to bring a cart for the kids if ur with family or wheel chair for old parents, wear comfy shoes as it need a lot of going up, somehow like hiking, and get a lot of water, because a lot of family has kids get tiered and old parents could not walk anymore so they call for help which u wont get any soon so better to be prepared, other then thats good people around, nice view.",4.6,2024.0,6.0,4.0,0.20000000000000018,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,Jossy John,4.0,Very nice place to go with families and friends. Guide is very co operative and explains everything very well in English. Recommend to have a visit. Should book ticket before going.,4.6,2024.0,4.0,11.0,0.6000000000000001,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,Pam Ami,4.0,"Bujairi Terraces is a combination of a beautiful  pleasure garden and various dine in restaurants and cafe's.

I was thoroughly impressed with its well-manicured lawns, lush gardens, and scenic pathways.

Prices for restaurants are however expensive, but worth the cost.",4.6,2024.0,4.0,23.0,0.6000000000000001,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,Rahul Rathod,5.0,"Adorable and Amazing Heritage spot.
Many photogenic areas and multiple cuisines to enhance your timeliness",4.6,2024.0,6.0,22.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,Aadhil Fasaludheen,4.0,"Place is quite like a time travel experience, you get to see the Arabia of past, cleanly arranged and friendly reception. Registration can only be done via online, including a tedious signing up procedure, could add the walk-in registration. Restaurants are quite fancy, lots of instagrammable spot.",4.6,2024.0,3.0,14.0,0.6000000000000001,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,Ahmed Al-Akki,5.0,This is a very beautiful place to go to and spend few hours. This place has a lot of restaurants and cafes with a variety of cuisines. You can get a panoramic view of the old town from the terrace. The view is even better at night with all the amazing lights.,4.6,2024.0,1.0,17.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,Thabet Qudah,4.0,"Very nice and neat place. Parking is expensive given that you're already paying entrance fees, and it is a little bit far from the terrace and restaurant area.",4.6,2024.0,5.0,1.0,0.6000000000000001,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,Jacopo Quaglia,5.0,"Breathtaking location nearby ancient ruins, a must to visit when in Riyadh. Nice walks, great food and tonight, also am enjoyable weather.",4.6,2024.0,5.0,22.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,Leny Carolina Rios Lesmes,5.0,"Great place to visit. Historical and important for visitors to know about the country and city's progress, politics and more. Also, great place to share food and coffee.",4.6,2024.0,7.0,13.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,Rash Niya,5.0,"It's a nice place to hang around.  The weather was cool, we entered there for  free at 3 pm and spend almost 4 hours.

- Coffee shops, juice parlours and restaurants
- Paid Parking",4.6,2024.0,2.0,27.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,M R,4.0,"Roshn Front (Previously known as Riyadh Front.
Walk - talk - Shop - Eat.
Atmosphere: very good.
Shops : Various brands available.
A movie Cinema , food area , small rides for kids.
Alot of Cafes and restruants available but very pricey.
A good place to visit with family or friends.",4.5,2023.0,11.0,21.0,0.6000000000000001,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,Daniel L,2.5,"Great place to visit; HOWEVER, they have very vague signage on the car park. Yes there are signs, but they do not state exactly which areas are not allocated for parking. They put a clamp on my car and made me pay 115SAR to release it. Along with around 50 other cars too, so it’s pretty clear that the signage is unclear. If it’s an issue please use clear signage and close the restricted areas. You have hundreds of car clamps ready to get unaware shoppers. Seems somewhat unfair. Unfortunately this ruined the whole experience and I will not be returning.",4.5,2024.0,8.0,29.0,0.0,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,الاعلامية حياة سنابية الرياض life20-202 المتمردة,5.0,شي خرافي يجنن عالم ثاني منً كل شي وبكل شي  من العاب وجلسات ومطعم وكان الاكل يوناني,4.1,2022.0,1.0,29.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,سمسمة جدة,3.0,"مكان صحراوي ساحر ياخذك لعالم ثاني ترتيب هدوء اناقة متعوب عليها
كان حجزنا في مطعم مومنتو وقت وصولنا ماكان عند الاستقبال اي احد اخترنا جلسة وقعدنا جانا الويتر الاسباني يرطن بصعوبة يتكلم انقليش وحاولنا نغير مكان الجلسة كانت فل ولاغيرنا
يحتاجوا تحسينات كبيرة عشان يليقوا بالمكان الجميل:
1/ وضع سعوديين عند الاستقبال يفهموا في الأصول والذوق.
2/ تقديم خدمة تتناسب مع السعر المرتفع اللي حاطينه.
3/ وضع منيو عربي لأننا في الأخير عرب عجب أو ماعجب
4/ حجز الطاولات بالاسم واحترام الحجوزات
5/ استخدام بطانيات نظيفة لكل زائر ( الهوا كان بارد جدًا فأعطانا مستعملة )
6/ زيادة عدد الويترز وتدريبهم بحيث يخدموا الكل حتى الجلسات البعيدة نوعًا ما
7/ وضع اغاني عربية او تقصير الصوت لأن اغانيهم كانت جدًا مزعجة خربت جمال اجواء الهدوء والصحراء",4.1,2022.0,2.0,13.0,0.20000000000000018,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,امل العتيبي,5.0,المكان يبعد عن الرياض تقريبا ٤٥ دقيقه خارج الرياض لما توصل ياخذونك بباص الي البوابة مسافة دقيقتين في قهوه مجانا كاف انا رحت وقت حفلة اليوم اصالة وعبد الواحد التنظيم حلو يجيك احد يوصلا بكرسيك بكل سهولة  وفي كفيات اخري اتوقع بحجز  في محلات حلوه بالمنطقة نفسها الاجواء عموما جميلة اتمني افتدتكم,4.1,2021.0,12.0,8.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,Rawan,2.5,"المكان جميل جداً ومتعوب عليه لكن للأسف لاتوجد إدارة جيدة لما تواجهك اي مشكلة من قبل إدارة اواسيس.

تم تجربة نوفيكوف الاكل لذيذ لكن الخدمة سيئة ومافيه اي احترام للعميل ويتكلمون بالنيابة عن إدارة اواسيس من دون اي فعل.",4.1,2022.0,1.0,16.0,0.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,CIA911,2.5,"أولاً: الموقع اللي ثبته شكله نايم بالفورسيزون ونكب العالم فأنتبهو اللوكيشن غلط ..

ننتقل للأهم:
خدمه سيئه
فجور في الأسعار
جودة المأكولات مش حالك
الله يسامح اللي عزمنا لو ودانا أفخم مطعم بالرياض بربع السعر اللي دفعه كان أفضل وأرتب من ذا الخبصه
خساير ومشوار ولا فيه شي يستحق",4.1,2022.0,1.0,21.0,0.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
